Start date;End date;Photovoltaics and wind [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions
Nov 3, 2023 2:00 PM;Nov 3, 2023 3:00 PM;29,810.00;4,454.25;18,950.00;6,405.75
Nov 3, 2023 3:00 PM;Nov 3, 2023 4:00 PM;25,813.00;5,100.00;17,269.00;3,444.00
Nov 3, 2023 4:00 PM;Nov 3, 2023 5:00 PM;22,316.50;5,105.75;16,456.25;754.50
Nov 3, 2023 5:00 PM;Nov 3, 2023 6:00 PM;21,866.75;4,975.00;16,880.75;11.00
Nov 3, 2023 6:00 PM;Nov 3, 2023 7:00 PM;22,960.25;5,001.75;17,958.50;0.00
Nov 3, 2023 7:00 PM;Nov 3, 2023 8:00 PM;24,469.00;5,013.25;19,455.75;0.00
Nov 3, 2023 8:00 PM;Nov 3, 2023 9:00 PM;25,441.00;4,828.00;20,613.00;0.00
Nov 3, 2023 9:00 PM;Nov 3, 2023 10:00 PM;26,218.50;4,669.00;21,549.50;0.00
Nov 3, 2023 10:00 PM;Nov 3, 2023 11:00 PM;26,576.25;4,705.50;21,870.75;0.00
Nov 3, 2023 11:00 PM;Nov 4, 2023 12:00 AM;27,082.75;4,773.25;22,309.50;0.00
Nov 4, 2023 12:00 AM;Nov 4, 2023 1:00 AM;28,456.25;5,041.25;23,415.00;0.00
Nov 4, 2023 1:00 AM;Nov 4, 2023 2:00 AM;28,818.25;5,189.50;23,628.75;0.00
Nov 4, 2023 2:00 AM;Nov 4, 2023 3:00 AM;29,412.00;5,320.75;24,091.25;0.00
Nov 4, 2023 3:00 AM;Nov 4, 2023 4:00 AM;29,808.25;5,414.75;24,393.50;0.00
Nov 4, 2023 4:00 AM;Nov 4, 2023 5:00 AM;30,060.75;5,536.00;24,524.75;0.00
Nov 4, 2023 5:00 AM;Nov 4, 2023 6:00 AM;30,024.75;5,622.00;24,402.75;0.00
Nov 4, 2023 6:00 AM;Nov 4, 2023 7:00 AM;29,863.00;5,574.50;24,288.50;0.00
Nov 4, 2023 7:00 AM;Nov 4, 2023 8:00 AM;30,367.75;5,505.75;23,816.75;1,045.25
Nov 4, 2023 8:00 AM;Nov 4, 2023 9:00 AM;34,555.00;5,456.75;23,300.25;5,798.00
Nov 4, 2023 9:00 AM;Nov 4, 2023 10:00 AM;39,752.00;5,490.50;22,309.50;11,952.00
Nov 4, 2023 10:00 AM;Nov 4, 2023 11:00 AM;44,090.00;5,456.75;22,281.50;16,351.75
Nov 4, 2023 11:00 AM;Nov 4, 2023 12:00 PM;45,551.25;4,875.00;23,191.00;17,485.25
Nov 4, 2023 12:00 PM;Nov 4, 2023 1:00 PM;44,112.75;4,827.25;23,845.00;15,440.50
Nov 4, 2023 1:00 PM;Nov 4, 2023 2:00 PM;40,274.75;4,751.00;24,421.50;11,102.25
Nov 4, 2023 2:00 PM;Nov 4, 2023 3:00 PM;36,241.50;4,570.25;25,434.00;6,237.25
Nov 4, 2023 3:00 PM;Nov 4, 2023 4:00 PM;34,550.75;4,669.75;27,286.00;2,595.00
Nov 4, 2023 4:00 PM;Nov 4, 2023 5:00 PM;35,224.25;4,853.75;29,967.25;403.25
Nov 4, 2023 5:00 PM;Nov 4, 2023 6:00 PM;37,284.75;5,076.75;32,200.25;7.75
Nov 4, 2023 6:00 PM;Nov 4, 2023 7:00 PM;38,711.25;4,978.50;33,732.75;0.00
Nov 4, 2023 7:00 PM;Nov 4, 2023 8:00 PM;39,499.25;4,953.00;34,546.25;0.00
Nov 4, 2023 8:00 PM;Nov 4, 2023 9:00 PM;39,131.50;4,840.50;34,291.00;0.00
Nov 4, 2023 9:00 PM;Nov 4, 2023 10:00 PM;37,938.50;4,810.75;33,127.75;0.00
Nov 4, 2023 10:00 PM;Nov 4, 2023 11:00 PM;35,681.00;4,536.00;31,145.00;0.00
Nov 4, 2023 11:00 PM;Nov 5, 2023 12:00 AM;33,982.25;4,301.50;29,680.75;0.00
Nov 5, 2023 12:00 AM;Nov 5, 2023 1:00 AM;34,177.00;5,437.75;28,739.25;0.00
Nov 5, 2023 1:00 AM;Nov 5, 2023 2:00 AM;32,509.00;5,138.50;27,370.50;0.00
Nov 5, 2023 2:00 AM;Nov 5, 2023 3:00 AM;31,064.75;5,019.50;26,045.25;0.00
Nov 5, 2023 3:00 AM;Nov 5, 2023 4:00 AM;29,396.25;4,676.75;24,719.50;0.00
Nov 5, 2023 4:00 AM;Nov 5, 2023 5:00 AM;28,226.00;4,193.25;24,032.75;0.00
Nov 5, 2023 5:00 AM;Nov 5, 2023 6:00 AM;27,517.00;3,739.75;23,777.25;0.00
Nov 5, 2023 6:00 AM;Nov 5, 2023 7:00 AM;26,886.00;3,445.00;23,441.00;0.00
Nov 5, 2023 7:00 AM;Nov 5, 2023 8:00 AM;26,293.75;2,826.50;23,032.00;435.25
Nov 5, 2023 8:00 AM;Nov 5, 2023 9:00 AM;27,447.75;2,338.00;22,486.75;2,623.00
Nov 5, 2023 9:00 AM;Nov 5, 2023 10:00 AM;29,168.50;1,898.50;22,160.75;5,109.25
Nov 5, 2023 10:00 AM;Nov 5, 2023 11:00 AM;30,022.75;1,545.25;21,661.75;6,815.75
Nov 5, 2023 11:00 AM;Nov 5, 2023 12:00 PM;30,839.75;1,248.50;21,682.25;7,909.00
Nov 5, 2023 12:00 PM;Nov 5, 2023 1:00 PM;30,940.75;1,035.25;21,891.50;8,014.00
Nov 5, 2023 1:00 PM;Nov 5, 2023 2:00 PM;29,888.00;902.00;21,980.25;7,005.75
Nov 5, 2023 2:00 PM;Nov 5, 2023 3:00 PM;28,742.00;902.75;22,649.00;5,190.25
Nov 5, 2023 3:00 PM;Nov 5, 2023 4:00 PM;27,252.50;900.50;23,845.75;2,506.25
Nov 5, 2023 4:00 PM;Nov 5, 2023 5:00 PM;26,984.75;983.25;25,542.25;459.25
Nov 5, 2023 5:00 PM;Nov 5, 2023 6:00 PM;28,702.50;1,160.75;27,539.00;2.75
Nov 5, 2023 6:00 PM;Nov 5, 2023 7:00 PM;31,232.00;1,490.25;29,741.75;0.00
Nov 5, 2023 7:00 PM;Nov 5, 2023 8:00 PM;33,912.25;2,057.25;31,855.00;0.00
Nov 5, 2023 8:00 PM;Nov 5, 2023 9:00 PM;36,294.50;2,733.50;33,561.00;0.00
Nov 5, 2023 9:00 PM;Nov 5, 2023 10:00 PM;38,269.00;3,331.50;34,937.50;0.00
Nov 5, 2023 10:00 PM;Nov 5, 2023 11:00 PM;39,420.25;3,947.50;35,472.75;0.00
Nov 5, 2023 11:00 PM;Nov 6, 2023 12:00 AM;40,556.50;4,388.75;36,167.75;0.00
Nov 6, 2023 12:00 AM;Nov 6, 2023 1:00 AM;42,534.00;4,210.00;38,324.00;0.00
Nov 6, 2023 1:00 AM;Nov 6, 2023 2:00 AM;42,814.50;4,050.75;38,763.75;0.00
Nov 6, 2023 2:00 AM;Nov 6, 2023 3:00 AM;42,019.25;4,003.00;38,016.25;0.00
Nov 6, 2023 3:00 AM;Nov 6, 2023 4:00 AM;41,176.00;3,968.75;37,207.25;0.00
Nov 6, 2023 4:00 AM;Nov 6, 2023 5:00 AM;41,185.00;3,955.25;37,229.75;0.00
Nov 6, 2023 5:00 AM;Nov 6, 2023 6:00 AM;39,946.50;3,995.25;35,951.25;0.00
Nov 6, 2023 6:00 AM;Nov 6, 2023 7:00 AM;39,663.00;3,893.25;35,769.75;0.00
Nov 6, 2023 7:00 AM;Nov 6, 2023 8:00 AM;39,278.50;3,745.50;34,850.75;682.25
Nov 6, 2023 8:00 AM;Nov 6, 2023 9:00 AM;42,204.00;3,875.50;33,806.50;4,522.00
Nov 6, 2023 9:00 AM;Nov 6, 2023 10:00 AM;47,135.25;3,963.75;33,418.00;9,753.50
Nov 6, 2023 10:00 AM;Nov 6, 2023 11:00 AM;51,837.50;4,090.50;33,925.25;13,821.75
Nov 6, 2023 11:00 AM;Nov 6, 2023 12:00 PM;54,223.00;4,226.50;34,167.00;15,829.50
Nov 6, 2023 12:00 PM;Nov 6, 2023 1:00 PM;53,387.50;4,487.25;33,242.50;15,657.75
Nov 6, 2023 1:00 PM;Nov 6, 2023 2:00 PM;49,550.75;4,541.00;31,662.50;13,347.25
Nov 6, 2023 2:00 PM;Nov 6, 2023 3:00 PM;42,970.00;4,253.00;29,647.00;9,070.00
Nov 6, 2023 3:00 PM;Nov 6, 2023 4:00 PM;36,237.00;4,224.25;27,774.50;4,238.25
Nov 6, 2023 4:00 PM;Nov 6, 2023 5:00 PM;31,997.50;4,381.00;26,961.00;655.50
Nov 6, 2023 5:00 PM;Nov 6, 2023 6:00 PM;31,802.50;4,738.75;27,063.50;0.25
Nov 6, 2023 6:00 PM;Nov 6, 2023 7:00 PM;32,446.50;4,804.75;27,641.75;0.00
Nov 6, 2023 7:00 PM;Nov 6, 2023 8:00 PM;33,301.75;4,847.00;28,454.75;0.00
Nov 6, 2023 8:00 PM;Nov 6, 2023 9:00 PM;33,716.25;4,898.00;28,818.25;0.00
Nov 6, 2023 9:00 PM;Nov 6, 2023 10:00 PM;33,814.00;4,959.75;28,854.25;0.00
Nov 6, 2023 10:00 PM;Nov 6, 2023 11:00 PM;33,168.25;4,891.50;28,276.75;0.00
Nov 6, 2023 11:00 PM;Nov 7, 2023 12:00 AM;32,628.75;4,855.25;27,773.50;0.00
Nov 7, 2023 12:00 AM;Nov 7, 2023 1:00 AM;34,121.00;5,135.25;28,985.75;0.00
Nov 7, 2023 1:00 AM;Nov 7, 2023 2:00 AM;32,877.25;4,804.25;28,073.00;0.00
Nov 7, 2023 2:00 AM;Nov 7, 2023 3:00 AM;31,892.50;4,512.75;27,379.75;0.00
Nov 7, 2023 3:00 AM;Nov 7, 2023 4:00 AM;31,441.25;4,538.00;26,903.25;0.00
Nov 7, 2023 4:00 AM;Nov 7, 2023 5:00 AM;30,894.50;4,519.25;26,375.25;0.00
Nov 7, 2023 5:00 AM;Nov 7, 2023 6:00 AM;30,422.00;4,575.25;25,846.75;0.00
Nov 7, 2023 6:00 AM;Nov 7, 2023 7:00 AM;30,358.00;4,484.25;25,873.75;0.00
Nov 7, 2023 7:00 AM;Nov 7, 2023 8:00 AM;29,591.00;4,187.00;24,803.50;600.50
Nov 7, 2023 8:00 AM;Nov 7, 2023 9:00 AM;32,049.00;4,147.25;23,983.75;3,918.00
Nov 7, 2023 9:00 AM;Nov 7, 2023 10:00 AM;36,049.75;4,193.25;23,519.75;8,336.75
Nov 7, 2023 10:00 AM;Nov 7, 2023 11:00 AM;39,296.75;4,382.50;23,660.50;11,253.75
Nov 7, 2023 11:00 AM;Nov 7, 2023 12:00 PM;40,895.25;4,544.00;24,239.75;12,111.50
Nov 7, 2023 12:00 PM;Nov 7, 2023 1:00 PM;40,319.75;4,816.75;24,052.25;11,450.75
Nov 7, 2023 1:00 PM;Nov 7, 2023 2:00 PM;37,856.25;5,124.25;23,122.75;9,609.25
Nov 7, 2023 2:00 PM;Nov 7, 2023 3:00 PM;34,115.25;5,598.00;21,575.25;6,942.00
Nov 7, 2023 3:00 PM;Nov 7, 2023 4:00 PM;28,764.75;5,428.50;19,998.50;3,337.75
Nov 7, 2023 4:00 PM;Nov 7, 2023 5:00 PM;25,634.50;5,429.00;19,650.00;555.50
Nov 7, 2023 5:00 PM;Nov 7, 2023 6:00 PM;25,894.25;5,411.00;20,483.00;0.25
Nov 7, 2023 6:00 PM;Nov 7, 2023 7:00 PM;27,480.00;5,610.00;21,870.00;0.00
Nov 7, 2023 7:00 PM;Nov 7, 2023 8:00 PM;28,917.00;5,609.00;23,308.00;0.00
Nov 7, 2023 8:00 PM;Nov 7, 2023 9:00 PM;29,523.25;5,130.50;24,392.75;0.00
Nov 7, 2023 9:00 PM;Nov 7, 2023 10:00 PM;29,941.25;4,724.75;25,216.50;0.00
Nov 7, 2023 10:00 PM;Nov 7, 2023 11:00 PM;30,274.25;4,734.50;25,539.75;0.00
Nov 7, 2023 11:00 PM;Nov 8, 2023 12:00 AM;30,856.25;4,776.00;26,080.25;0.00
Nov 8, 2023 12:00 AM;Nov 8, 2023 1:00 AM;32,655.00;4,777.50;27,877.50;0.00
Nov 8, 2023 1:00 AM;Nov 8, 2023 2:00 AM;32,801.00;4,680.25;28,120.75;0.00
Nov 8, 2023 2:00 AM;Nov 8, 2023 3:00 AM;33,141.25;4,811.50;28,329.75;0.00
Nov 8, 2023 3:00 AM;Nov 8, 2023 4:00 AM;33,548.75;4,607.75;28,941.00;0.00
Nov 8, 2023 4:00 AM;Nov 8, 2023 5:00 AM;33,440.50;4,616.00;28,824.50;0.00
Nov 8, 2023 5:00 AM;Nov 8, 2023 6:00 AM;33,782.50;4,907.75;28,874.75;0.00
Nov 8, 2023 6:00 AM;Nov 8, 2023 7:00 AM;33,974.75;5,144.50;28,830.25;0.00
Nov 8, 2023 7:00 AM;Nov 8, 2023 8:00 AM;33,698.25;5,193.75;27,995.50;509.00
Nov 8, 2023 8:00 AM;Nov 8, 2023 9:00 AM;36,008.00;5,125.25;27,399.75;3,483.00
Nov 8, 2023 9:00 AM;Nov 8, 2023 10:00 AM;40,243.00;5,113.75;27,334.75;7,794.50
Nov 8, 2023 10:00 AM;Nov 8, 2023 11:00 AM;44,499.25;5,280.50;27,819.00;11,399.75
Nov 8, 2023 11:00 AM;Nov 8, 2023 12:00 PM;47,223.00;5,390.00;28,318.75;13,514.25
Nov 8, 2023 12:00 PM;Nov 8, 2023 1:00 PM;47,502.25;5,430.75;28,077.00;13,994.50
Nov 8, 2023 1:00 PM;Nov 8, 2023 2:00 PM;45,206.00;5,526.50;27,021.50;12,658.00
Nov 8, 2023 2:00 PM;Nov 8, 2023 3:00 PM;40,076.25;5,559.75;25,389.50;9,127.00
Nov 8, 2023 3:00 PM;Nov 8, 2023 4:00 PM;33,563.25;5,689.00;23,497.50;4,376.75
Nov 8, 2023 4:00 PM;Nov 8, 2023 5:00 PM;29,349.25;5,773.25;22,867.25;708.75
Nov 8, 2023 5:00 PM;Nov 8, 2023 6:00 PM;29,631.00;5,745.75;23,884.25;1.00
Nov 8, 2023 6:00 PM;Nov 8, 2023 7:00 PM;31,131.25;5,634.00;25,497.25;0.00
Nov 8, 2023 7:00 PM;Nov 8, 2023 8:00 PM;32,677.25;5,481.25;27,196.00;0.00
Nov 8, 2023 8:00 PM;Nov 8, 2023 9:00 PM;33,634.75;5,302.75;28,332.00;0.00
Nov 8, 2023 9:00 PM;Nov 8, 2023 10:00 PM;33,676.50;4,817.50;28,859.00;0.00
Nov 8, 2023 10:00 PM;Nov 8, 2023 11:00 PM;32,704.25;4,141.25;28,563.00;0.00
Nov 8, 2023 11:00 PM;Nov 9, 2023 12:00 AM;31,949.25;3,653.25;28,296.00;0.00
Nov 9, 2023 12:00 AM;Nov 9, 2023 1:00 AM;33,244.75;3,312.50;29,932.25;0.00
Nov 9, 2023 1:00 AM;Nov 9, 2023 2:00 AM;31,559.50;2,478.00;29,081.50;0.00
Nov 9, 2023 2:00 AM;Nov 9, 2023 3:00 AM;30,411.75;1,852.25;28,559.50;0.00
Nov 9, 2023 3:00 AM;Nov 9, 2023 4:00 AM;29,635.00;1,560.25;28,074.75;0.00
Nov 9, 2023 4:00 AM;Nov 9, 2023 5:00 AM;29,207.50;1,364.50;27,843.00;0.00
Nov 9, 2023 5:00 AM;Nov 9, 2023 6:00 AM;29,129.75;1,265.00;27,864.75;0.00
Nov 9, 2023 6:00 AM;Nov 9, 2023 7:00 AM;29,389.50;1,244.50;28,145.00;0.00
Nov 9, 2023 7:00 AM;Nov 9, 2023 8:00 AM;29,884.75;1,319.00;28,098.25;467.50
Nov 9, 2023 8:00 AM;Nov 9, 2023 9:00 AM;31,846.50;1,459.50;27,375.25;3,011.75
Nov 9, 2023 9:00 AM;Nov 9, 2023 10:00 AM;33,861.75;1,630.25;26,055.25;6,176.25
Nov 9, 2023 10:00 AM;Nov 9, 2023 11:00 AM;35,108.50;1,875.25;24,896.50;8,336.75
Nov 9, 2023 11:00 AM;Nov 9, 2023 12:00 PM;34,784.50;2,037.75;23,623.00;9,123.75
Nov 9, 2023 12:00 PM;Nov 9, 2023 1:00 PM;33,043.75;2,074.50;22,462.25;8,507.00
Nov 9, 2023 1:00 PM;Nov 9, 2023 2:00 PM;30,525.75;2,265.25;21,486.75;6,773.75
Nov 9, 2023 2:00 PM;Nov 9, 2023 3:00 PM;27,982.25;2,811.25;20,919.00;4,252.00
Nov 9, 2023 3:00 PM;Nov 9, 2023 4:00 PM;25,206.50;3,362.00;20,032.25;1,812.25
Nov 9, 2023 4:00 PM;Nov 9, 2023 5:00 PM;24,169.75;4,088.25;19,766.75;314.75
Nov 9, 2023 5:00 PM;Nov 9, 2023 6:00 PM;25,150.25;4,734.50;20,415.75;0.00
Nov 9, 2023 6:00 PM;Nov 9, 2023 7:00 PM;26,741.00;5,113.50;21,627.50;0.00
Nov 9, 2023 7:00 PM;Nov 9, 2023 8:00 PM;28,476.00;5,319.25;23,156.75;0.00
Nov 9, 2023 8:00 PM;Nov 9, 2023 9:00 PM;29,740.25;5,315.75;24,424.50;0.00
Nov 9, 2023 9:00 PM;Nov 9, 2023 10:00 PM;30,257.25;5,071.25;25,186.00;0.00
Nov 9, 2023 10:00 PM;Nov 9, 2023 11:00 PM;30,042.50;4,798.25;25,244.25;0.00
Nov 9, 2023 11:00 PM;Nov 10, 2023 12:00 AM;29,555.25;4,555.75;24,999.50;0.00
Nov 10, 2023 12:00 AM;Nov 10, 2023 1:00 AM;28,446.75;4,180.50;24,266.25;0.00
Nov 10, 2023 1:00 AM;Nov 10, 2023 2:00 AM;27,534.75;3,876.00;23,658.75;0.00
Nov 10, 2023 2:00 AM;Nov 10, 2023 3:00 AM;27,218.75;3,657.25;23,561.50;0.00
Nov 10, 2023 3:00 AM;Nov 10, 2023 4:00 AM;27,029.00;3,816.75;23,212.25;0.00
Nov 10, 2023 4:00 AM;Nov 10, 2023 5:00 AM;26,555.00;4,103.75;22,451.25;0.00
Nov 10, 2023 5:00 AM;Nov 10, 2023 6:00 AM;26,279.25;4,440.75;21,838.50;0.00
Nov 10, 2023 6:00 AM;Nov 10, 2023 7:00 AM;26,578.75;4,849.25;21,729.50;0.00
Nov 10, 2023 7:00 AM;Nov 10, 2023 8:00 AM;26,580.25;5,182.75;21,202.50;195.00
Nov 10, 2023 8:00 AM;Nov 10, 2023 9:00 AM;27,612.00;5,133.50;20,563.00;1,915.50
Nov 10, 2023 9:00 AM;Nov 10, 2023 10:00 AM;29,955.75;4,971.50;20,089.00;4,895.25
Nov 10, 2023 10:00 AM;Nov 10, 2023 11:00 AM;33,687.25;4,912.00;20,630.25;8,145.00
Nov 10, 2023 11:00 AM;Nov 10, 2023 12:00 PM;36,902.50;4,804.00;21,547.75;10,550.75
Nov 10, 2023 12:00 PM;Nov 10, 2023 1:00 PM;37,147.25;4,638.75;21,381.75;11,126.75
Nov 10, 2023 1:00 PM;Nov 10, 2023 2:00 PM;34,267.25;4,385.50;19,989.75;9,892.00
Nov 10, 2023 2:00 PM;Nov 10, 2023 3:00 PM;28,950.00;3,806.50;18,303.00;6,840.50
Nov 10, 2023 3:00 PM;Nov 10, 2023 4:00 PM;22,635.00;3,279.00;16,312.50;3,043.50
